"job_id","sim_id","seed","sim_seed","sim_key","grid_profile","nrep","nsample","p_train","method_preset","a_stage_model","fusion_mode","screen_method","sis_n","sis_rank","lambda_choice","glmnet_alpha","fdr_method","q_thresholds","fdr_scope","top_n","outcome_type","ygen_mode","b_inference","debias_max_targets","coop_rho","bootstrap_repeats","residualize","maaslin2_random_effect","maaslin2_normalization","maaslin2_transform","maaslin2_analysis_method","maaslin2_standardize","snr","n_pathways","TIE"
88,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
89,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
90,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
91,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
92,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
93,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
94,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
95,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
96,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
97,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
98,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
99,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
100,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
101,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
102,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
103,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
104,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
105,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
106,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
107,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
108,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
109,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
110,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
111,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
112,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
113,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
114,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
115,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
116,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
117,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
118,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
119,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
120,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
121,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
122,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
123,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
124,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
125,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
126,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
127,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
128,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","intermediate","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
129,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
130,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
131,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
132,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
133,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
134,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
135,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
136,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
137,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
138,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
139,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
140,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
141,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
142,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
143,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
144,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
145,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
146,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
147,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
148,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
149,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
150,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
151,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
152,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
153,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
154,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
155,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
156,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
157,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
158,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
159,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
160,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","late","sis",50,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
161,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
162,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
163,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
164,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
165,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
166,2,100200,100200,"small_n||10|| 50||1||continuous||LM||1||30||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
167,3,100300,100300,"small_n||10|| 50||1||continuous||LM||2||10||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
168,4,100400,100400,"small_n||10|| 50||1||continuous||LM||2||30||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
169,1,100100,100100,"small_n||10|| 50||1||continuous||LM||1||10||1","small_n",10,50,1,"custom","lm","early","sis",100,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
